# time_s density
1725.00503 0.0206398017
1725.49032 0.020324345
1725.97561 0.0199876365
1726.46089 0.0196304435
1726.94618 0.0192536226
1727.43147 0.018858116
1727.91676 0.0184449486
1728.40205 0.0180152235
1728.88734 0.0175701171
1729.37263 0.017110873
1729.85792 0.0166387964
1730.34321 0.0161552464
1730.8285 0.0156616291
1731.31379 0.0151593893
1731.79908 0.0146500021
1732.28437 0.0141349639
1732.76966 0.0136157836
1733.25495 0.0130939733
1733.74024 0.0125710386
1734.22553 0.0120484695
1734.71082 0.0115277307
1735.19611 0.0110102531
1735.6814 0.0104974244
1736.16669 0.00999058088
1736.65198 0.00949099949
1737.13727 0.00899989046
1737.62256 0.00851839057
1738.10784 0.00804755721
1738.59313 0.00758836313
1739.07842 0.00714169222
1739.56371 0.00670833593
1740.049 0.00628899084
1740.53429 0.00588425698
1741.01958 0.00549463718
1741.50487 0.00512053726
1741.99016 0.00476226717
1742.47545 0.0044200429
1742.96074 0.00409398925
1743.44603 0.00378414332
1743.93132 0.00349045861
1744.41661 0.00321280979
1744.9019 0.00295099793
1745.38719 0.00270475616
1745.87248 0.00247375564
1746.35777 0.00225761184
1746.84306 0.00205589091
1747.32835 0.00186811614
1747.81364 0.00169377443
1748.29893 0.00153232266
1748.78422 0.00138319385
1749.26951 0.00124580321
1749.75479 0.00111955382
1750.24008 0.001003842
1750.72537 0.000898062333
1751.21066 0.000801612287
1751.69595 0.000713896404
1752.18124 0.00063433006
1752.66653 0.00056234278
1753.15182 0.000497381112
1753.63711 0.000438911055
1754.1224 0.000386420071
1754.60769 0.000339418679
1755.09298 0.000297441671
1755.57827 0.000260048955
1756.06356 0.000226826071
1756.54885 0.000197384396
1757.03414 0.000171361082
1757.51943 0.000148418742
1758.00472 0.000128244929
1758.49001 0.000110551436
1758.9753 9.50734446e-05
1759.46059 8.15685464e-05
1759.94588 6.98156775e-05
1760.43117 5.96139768e-05
1760.91646 5.07815997e-05
1761.40174 4.31545031e-05
1761.88703 3.65852231e-05
1762.37232 3.09416587e-05
1762.85761 2.6105877e-05
1763.3429 2.19729505e-05
1763.82819 1.84498355e-05
1764.31348 1.54543003e-05
1764.79877 1.29139077e-05
1765.28406 1.07650559e-05
1765.76935 8.95208174e-06
1766.25464 7.42642551e-06
1766.73993 6.14585925e-06
1767.22522 5.07377699e-06
1767.71051 4.17854573e-06
1768.1958 3.43291493e-06
1768.68109 2.81348198e-06
